,,Compound,,,,,,,,,,,Accesories,,,,,,,,,,,,,,,,,,
2,,225x6,,,,135x12,,,,,,,,,,,,,,,,100x10,,,,,,,,,
3,,275x4,,,,155x7,,,,,,,,,,,,,,,,100x10,,,,,,,,,
4,,295x2,,,,175x4,,,,,,,,,,,,,,,,110x10,,,,,,,,,
5,,315x2,,,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x12,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2023,154.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,115x12,,,,,,,,,,,,,,,,,20x12,,,,,,90x10,,
2,,225x8,,,,135x12,,,,,,,,,,,,,,,,,20x12,,,,,,90x10,,
3,,275x6,,,,155x7,,,,,,,,,,,,,,,,,20x12,,,,,,140x7,,
4,,295x3,,,,175x5,,,,,,,,,,,,,,,,,20x12,,,,,,140x10,,
5,,275x4,,,,175x5,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x12,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2023,154.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,45x10,,,,,,95x10,,,80x10,,,,,,,,,,,,,,,80x10,80x10,,,
2,,,65x10,,,,,,135x8,,,100x8,,,,,,,,,,,,,,,100x8,100x7,,,
3,,,95x7,,,,,,135x8,,,120x6,,,,,,,,,,,,,,,100x8,100x7,,,
4,,,95x7,,,,,,155x6,,,120x6,,,,,,,,,,,,,,,120x6,100x7,,,
5,,,,,,,,,135x6,,,120x6,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/2023,154.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,45x10,135x10,,,,,,,,,80x10,,,,,,,,,,,,,,,,,,
2,,225x8,65x10,,,,,,,,,,80x10,,,,,,,,,,,,,,,,,,
3,,275x6,95x7,,,,,,,,,,90x4,,,,,,,,,,,,,,,,,,
4,,295x4,105x4,,,,,,,,,,60x12,,,,,,,,,,,,,,,,,,
5,,275x4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/2023,154.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,115x12,,,,,25x7,,80x10,,,,,,,,,,,,,,,,,,
2,,,,225x8,,135x12,,,,,25x8,,80x10,,,,,,,,,,,,,,,,,,
3,,,,225x8,,155x7,,,,,25x8,,90x5,,,,,,,,,,,,,,,,,,
4,,,,275x5,,175x5,,,,,,,60x8,,,,,,,,,,,,,,,,,,
5,,,,275x5,,185x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x12,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/2023,154.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,45x10,,,,,,,,,,,,,,,,,,,,25x8,,,,,80x10,,,
2,,225x8,65x10,,,,,,,,,,,,,,,,,,,,25x8,,,,,100x8,,,
3,,275x6,95x7,,,,,,,,,,,,,,,,,,,,25x8,,,,,100x8,,,
4,,295x4,105x5,,,,,,,,,,,,,,,,,,,,25x8,,,,,120x6,,,
5,,315x2,115x3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,95x7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2023,154.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,115x12,,,,,,,,60x10,,,,,,,,,25x8,,,,,,,,
2,,,,225x8,,135x10,,,,,,,,60x10,,,,,,,,,25x8,,,,,,,,
3,,,,275x6,,155x8,,,,,,,,60x10,,,,,,,,,25x8,,,,,,,,
4,,,,295x4,,175x6,,,,,,,,,,,,,,,,,25x8,,,,,,,,
5,,,,315x3,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/2023,154.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,25x8,,,,80x10,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,,,,,25x8,,,,100x10,,,,
3,,275x6,,,,175x6,,,,,,,,,,,,,,,,,25x8,,,,120x6,,,,
4,,315x3,,,,185x4,,,,,,,,,,,,,,,,,25x8,,,,120x6,,,,
5,,315x3,,,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/15/2023,154.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,60x12,,,,,,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,60x7,,,,,,,,,,,,,,,,,
3,,,,275x6,,185x4,,,,,,,,60x7,,,,,,,,,,,,,,,,,
4,,,,315x4,,185x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,335x2,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/18/2023,154.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,80x10,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,,,,100x10,,,,,,,,,
3,,275x6,,,,175x6,,,,,,,,,,,,,,,,120x10,,,,,,,,,
4,,315x3,,,,175x6,,,,,,,,,,,,,,,,140x6,,,,,,,,,
5,,315x3,,,,135x8,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/20/2023,154.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,45x10,,,,,,95x10,,,,,60x10,,,,,,,,,25x8,,,,,,,,
2,,,65x10,,,,,,135x8,,,,,60x9,,,,,,,,,25x8,,,,,,,,
3,,,95x7,,,,,,135x8,,,,,60x10,,,,,,,,,25x8,,,,,,,,
4,,,105x6,,,,,,155x6,,,,,,,,,,,,,,25x8,,,,,,,,
5,,,115x4,,,,,,155x6,,,,,,,,,,,,,,,,,,,,,,
6,,,95x8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2023,155.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,40x16,,,,,,,,,,,,,,80x10,,,,
2,,225x8,,,,155x8,,,,,,,40x16,,,,,,,,,,,,,,100x10,,,,
3,,275x6,,,,185x5,,,,,,,,,,,,,,,,,,,,,120x7,,,,
4,,315x3,,,,185x4,,,,,,,,,,,,,,,,,,,,,120x7,,,,
5,,315x3,,,,155x10,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2023,155.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,40x16,,,,,,,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,40x16,,,,,,,,,,,,,,,,,,
3,,,,275x6,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,315x5,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,335x3,,155x10,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,355x2,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2023,155.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,,95x10,,,,,,,,,,,,,,,,,,,,80x10,80x10,,,
2,,225x8,,,,,115x10,,,,,,,,,,,,,,,,,,,,100x10,100x10,,,
3,,275x6,,,,,135x6,,,,,,,,,,,,,,,,,,,,120x8,120x6,,,
4,,315x3,,,,,135x6,,,,,,,,,,,,,,,,,,,,120x8,120x6,,,
5,,315x3,,,,,115x10,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,110x10,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2023,155.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,30x8,,,,,,,,,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,30x8,,,,,,,,,,,,,,,,,,,,
3,,,,315x5,,185x5,,,,,30x8,,,,,,,,,,,,,,,,,,,,
4,,,,335x3,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,355x2,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,355x2,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2023,155.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,30x10,,50x10,,,,,,,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,30x10,,50x10,,,,,,,,,,,,,,,,,,
3,,275x6,,,,185x6,,,,,30x10,,,,,,,,,,,,,,,,,,,,
4,,295x5,,,,195x2,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x3,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2023,155.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,30x10,,,,,,,,,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,30x10,,,,,,,,,,,,,,,,,,,,
3,,,,315x5,,185x6,,,,,30x10,,,,,,,,,,,,,,,,,,,,
4,,,,335x3,,200x2,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,365x2,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2023,155.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,60x10,,,,,,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,60x10,,,,,,,,,,,,,,,,,
3,,275x6,,,,185x6,,,,,,,,60x10,,,,,,,,,,,,,,,,,
4,,315x3,,,,195x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,325x2,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2023,155.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,,20x10,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,,20x10,,,,,,,,
3,,,,315x5,,185x6,,,,,,,,,,,,,,,,,20x10,,,,,,,,
4,,,,365x3,,195x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,375x2,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2023,155.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,45x10,,,135x10,,,,,25x12,,,,,,,,,30,,,,,,,,,,,
2,,,65x10,,,155x8,,,,,25x12,,,,,,,,,25x12,,,,,,,,,,,
3,,,95x8,,,185x6,,,,,25x12,,,,,,,,,,,,,,,,,,,,
4,,,95x5,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2023,155.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,25x12,,,,,,,,,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,25x12,,,,,,,,,,,,,,,,,,,,
3,,275x6,,,,185x7,,,,,25x12,,,,,,,,,,,,,,,,,,,,
4,,295x5,,,,195x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,295x5,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2023,156.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,,,,,,80x10,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,,,,,,100x10,,,,
3,,,,315x5,,185x7,,,,,,,,,,,,,,,,,,,,,120x8,,,,
4,,,,365x4,,195x6,,,,,,,,,,,,,,,,,,,,,140x5,,,,
5,,,,385x2,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2023,156.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x6,,,,185x7,,,,,,,,,,,,,,,,,,,,,,,,,
4,,295x5,,,,185x5,,,,,,,,,,,,,,,,,,,,,,,,,
5,,295x5,,,,155x10,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/20/2023,156.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,315x5,,185x7,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,365x4,,185x7,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,395x2,,155x10,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/2023,156.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,20x15,,50x10,,,,,,,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,20x15,,50x10,,,,,,,,,,,,,,,,,,
3,,275x6,,,,185x6,,,,,20x15,,50x7,,,,,,,,,,,,,,,,,,
4,,295x5,,,,195x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,315x4,,,,185x7,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/2023,156.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,50x9,,,,,,12,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,50x9,,,,,,12,,,,,,,,,,,,
3,,,,315x5,,185x6,,,,,,,50x9,,,,,,12,,,,,,,,,,,,
4,,,,365x4,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x2,,185x7,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/2023,156.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,13,,,,,,,,80x10,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,13,,,,,,,,100x10,,,,
3,,275x6,,,,185x6,,,,,,,,,,,,,13,,,,,,,,120x8,,,,
4,,295x5,,,,185x6,,,,,,,,,,,,,,,,,,,,,140x6,,,,
5,,315x4,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2023,156.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,15,,,,,,,,,,,225x10,
2,,,,225x8,,155x8,,,,,,,,,,,,,15,,,,,,,,,,,225x10,
3,,,,315x6,,185x6,,,,,,,,,,,,,15,,,,,,,,,,,225x10,
4,,,,365x5,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x3,,185x7,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/2024,156.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,16,,,,,,,,80x10,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,16,,,,,,,,100x10,,,,
3,,275x6,,,,185x7,,,,,,,,,,,,,16,,,,,,,,120x8,,,,
4,,295x5,,,,185x7,,,,,,,,,,,,,,,,,,,,,140x8,,,,
5,,315x4,,,,185x7,,,,,,,,,,,,,,,,,,,,,,,,,
6,,325x2,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2024,156.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,17,,,,,,,,,,,,
2,,,,225x8,,155x8,,,,,,,,,,,,,17,,,,,,,,,,,,
3,,,,315x6,,185x7,,,,,,,,,,,,,17,,,,,,,,,,,,
4,,,,365x5,,185x7,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x4,,185x7,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2024,156.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,135x10,,,,135x10,,,,,,,,,,,,,18,,,,,,,,80x10,,,,
3,,225x8,,,,155x8,,,,,,,,,,,,,18,,,,,,,,100x10,,,,
4,,275x6,,,,185x7,,,,,,,,,,,,,18,,,,,,,,120x10,,,,
5,,315x4,,,,195x4,,,,,,,,,,,,,,,,,,,,,140x8,,,,
6,,335x1,,,,205x2,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,156.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,,,,,,,,135x6,,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,,,,,,,,225x10,,
3,,,,315x6,,185x7,,,,,,,,,,,,,,,,,,,,,,,225x10,,
4,,,,365x5,,195x4,,,,,,,,,,,,,,,,,,,,,,,225x10,,
5,,,,415x2,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/2024,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x6,,,,185x7,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x2,,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,325x2,,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2024,157.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,80x10,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,,,,100x10,,,,,,,,,
3,,275x6,,,,185x7,,,,,,,,,,,,,,,,120x10,,,,,,,,,
4,,315x3,,,,195x4,,,,,,,,,,,,,,,,140x8,,,,,,,,,
5,,325x2,,,,195x3,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/2024,157.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,,,,,,,,,225x10,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,,,,,,,,,275x10,
3,,,,315x6,,185x7,,,,,,,,,,,,,,,,,,,,,,,,315x10,
4,,,,365x5,,195x3,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x2,,215x1,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,425x1,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/2024,157.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,20,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,20,,,,,,,,,,,,
3,,275x6,,,,185x7,,,,,,,,,,,,,20,,,,,,,,,,,,
4,,315x4,,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,325x2,,,,195x4,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2024,157.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,135x10,,,,,,,,,,,,,,,,,,,,,,,,225x10,
2,,,,225x8,,155x8,,,,,,,,,,,,,,,,,,,,,,,,315x10,
3,,,,315x6,,185x7,,,,,,,,,,,,,,,,,,,,,,,,315x10,
4,,,,315x4,,205x4,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,365x4,,225x1,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,405x2,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2024,157.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
2,,225x8,,,,155x8,,,,,,,,,,,,,,,,,,,,,,,,,
3,,275x6,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
4,,315x3,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
5,,345x1,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2024,158.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,225x8,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,315x6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,365x4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,405x2,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,435x1,,,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2024,157.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,135x10,,,,135x10,,,,,,,85x10,,,,,,,,,,,,,,80x10,,,,
2,,225x8,,,,155x8,,,,,,,80x5,,,,,,,,,,,,,,100x10,,,,
3,,275x6,,,,185x6,,,,,,,60x8,,,,,,,,,,,,,,120x10,,,,
4,,315x3,,,,205x3,,,,,,,60x8,,,,,,,,,,,,,,140x4,,,,
5,,315x3,,,,185x6,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,135x10,,,,,,,,,,,,,,,,,,,,,,,,,
dropset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
